scope,season,stat_key,stat_name,anomaly_type,match_label,round_label,entity_label,raw_value,parsed_value,expected_range,notes
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Roosters v Warriors,8,home,88,88,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sea Eagles v Broncos,6,away,76,76,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sea Eagles v Dragons,17,away,87,87,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sea Eagles v Eels,4,away,85,85,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sea Eagles v Eels,4,home,60,60,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sea Eagles v Knights,9,away,74,74,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sea Eagles v Panthers,15,away,107,1.7833333333333334,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sea Eagles v Panthers,15,home,73,73,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sea Eagles v Rabbitohs,7,home,78,78,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sea Eagles v Raiders,13,away,62,62,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sea Eagles v Rams,2,away,0,0,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sea Eagles v Steelers,19,away,58,58,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sea Eagles v Tigers,21,away,193,3.216666666666667,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sea Eagles v Tigers,21,home,166,2.7666666666666666,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Bears,12,away,56,56,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Bears,12,home,95,95,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Broncos,10,away,111,1.85,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Broncos,10,home,127,2.1166666666666667,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Bulldogs,16,away,65,65,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Bulldogs,16,home,85,85,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Cowboys,8,home,71,71,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Dragons,21,away,74,74,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Dragons,21,home,106,1.7666666666666666,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Knights,13,home,100,1.6666666666666667,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Panthers,19,home,146,2.433333333333333,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Rabbitohs,15,away,73,73,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Rabbitohs,15,home,64,64,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Roosters,1,away,57,57,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Roosters,1,home,52,52,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Storm,3,away,85,85,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Storm,3,home,60,60,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Tigers,6,away,68,68,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Sharks v Tigers,6,home,263,4.383333333333334,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Bears,20,away,56,56,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Broncos,18,away,95,95,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Broncos,18,home,55,55,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Bulldogs,24,home,141,2.35,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Dragons,5,away,199,3.316666666666667,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Dragons,5,home,191,3.183333333333333,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Eels,7,away,194,3.2333333333333334,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Eels,7,home,171,2.85,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Knights,3,away,65,65,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Knights,3,home,107,1.7833333333333334,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Magpies,9,away,167,2.783333333333333,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Magpies,9,home,186,3.1,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Rabbitohs,12,away,182,3.033333333333333,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Rabbitohs,12,home,202,3.3666666666666667,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Roosters,22,away,51,51,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Roosters,22,home,105,1.75,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Storm,1,away,159,2.65,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Steelers v Tigers,14,home,112,1.8666666666666667,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Bears,4,away,159,2.65,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Bears,4,home,186,3.1,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Dragons,9,away,179,2.9833333333333334,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Dragons,9,home,193,3.216666666666667,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Knights,20,home,126,2.1,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Magpies,8,home,64,64,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Panthers,7,home,92,92,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Raiders,24,away,78,78,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Raiders,24,home,129,2.15,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Raiders,27,home,80,80,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Rams,14,home,86,86,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Roosters,26,home,63,63,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Sea Eagles,18,away,213,3.55,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Sea Eagles,18,home,216,3.6,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Sharks,22,away,52,52,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Sharks,22,home,159,2.65,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Steelers,11,home,88,88,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Storm v Warriors,16,home,91,91,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Broncos,20,away,245,4.083333333333333,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Broncos,20,home,99,99,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Bulldogs,7,away,191,3.183333333333333,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Bulldogs,7,home,198,3.3,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Cowboys,18,away,60,60,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Cowboys,18,home,65,65,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Eels,9,away,207,3.45,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Eels,9,home,176,2.933333333333333,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Knights,23,away,108,1.8,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Knights,23,home,54,54,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Panthers,5,away,176,2.933333333333333,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Panthers,5,home,197,3.283333333333333,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Rabbitohs,16,away,179,2.9833333333333334,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Rabbitohs,16,home,211,3.5166666666666666,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Roosters,24,away,204,3.4,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Roosters,24,home,183,3.05,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Storm,13,away,61,61,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Tigers v Storm,13,home,62,62,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Warriors v Cowboys,21,away,92,92,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Warriors v Cowboys,21,home,110,1.8333333333333333,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Warriors v Dragons,15,away,142,2.3666666666666667,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Warriors v Dragons,15,home,192,3.2,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Warriors v Panthers,13,away,95,95,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Warriors v Rabbitohs,1,away,73,73,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Warriors v Rabbitohs,1,home,81,81,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Warriors v Raiders,11,away,86,86,stat-specific sanity range,
team,1998,time_in_possession,Time In Possession,time_in_possession_out_of_range,Warriors v Raiders,11,home,71,71,stat-specific sanity range,
